chr;pos;B73;B97;CML103;CML228;CML247;CML277;CML322;CML333;CML52;CML69;HP301;Il14H;Ki11;KI3;Ky21;M162W;M37W;Ms71;NC350;Oh43;Oh7B;P39;Tx303;Tzi8
9;11342096;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;11345280;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;11972467;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;12214341;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;13660412;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;15582065;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;16228586;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;16980092;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;17653676;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;18684111;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;19293027;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;19293212;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;22040988;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;22042681;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;22042764;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;23215033;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;23215090;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;23215793;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;23217350;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;23217376;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;24028336;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;25654718;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;28318787;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;28529745;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;37421825;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;42852770;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;46590628;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;73251868;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;73487579;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;77467426;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;83959651;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;85740054;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;88057165;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;88057320;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;90436248;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;96454213;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;96885738;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;98502843;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;104537850;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;106774837;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;107106870;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;109909820;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;110522534;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;114897665;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;116763482;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;117870773;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;118511506;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;124112589;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;124619424;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;126584378;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;128515170;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;130251867;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;130886940;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;130889568;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;132119630;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;133450713;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;136401627;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;136597740;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;140926271;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142043997;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142257284;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142271047;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142271281;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142430556;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142499873;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142925413;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142948449;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;142948545;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;143084110;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;144723067;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;145148200;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;146470665;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;147130708;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;147131097;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;147381231;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;148713045;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
9;150138200;NC_024467.2;LR622806.1;LR617282.1;LR626772.1;LR615278.1;LR612614.1;LR624074.1;LR610912.1;LR698835.1;LR622006.1;LR619277.1;LR612896.1;LR620675.1;LR625239.1;LR608028.1;LR611708.1;LR627511.1;LR633941.1;LR609820.1;LR614209.1;LR615893.1;LR608441.1;LR631180.1;LR630135.1
10;1939921;NC_024468.2;LR622807.1;LR617283.1;LR626773.1;LR615279.1;LR612615.1;LR624075.1;LR610913.1;LR698836.1;LR622007.1;LR619278.1;LR612897.1;LR620676.1;LR625240.1;LR608029.1;LR611709.1;LR627512.1;LR633942.1;LR609821.1;LR614210.1;LR615894.1;LR608442.1;LR631181.1;LR630136.1
10;1948030;NC_024468.2;LR622807.1;LR617283.1;LR626773.1;LR615279.1;LR612615.1;LR624075.1;LR610913.1;LR698836.1;LR622007.1;LR619278.1;LR612897.1;LR620676.1;LR625240.1;LR608029.1;LR611709.1;LR627512.1;LR633942.1;LR609821.1;LR614210.1;LR615894.1;LR608442.1;LR631181.1;LR630136.1
